Id,AccountStatus__c,BarrDirectAppUser__c,BillToReference__c,BillingCity,BillingCountry,BillingCountryCode,BillingGeocodeAccuracy,BillingLatitude,BillingLongitude,BillingPostalCode,BillingSameAsShipping__c,BillingState,BillingStateCode,BillingStreet,ClosedDate__c,ClosedReason__c,CreditStatus__c,CustomerShopNumber__c,CustomerTier__c,DeliveryPointCriteriaMet__c,Depot__c,Email__c,ExternalDBID__c,FieldSalesRegion__c,FieldSalesTerritory__c,FixedDeliveryInstructions__c,FormalCreditCheckAgreed__c,Frequency__c,InvoiceType__c,LastOrderDate__c,MinOrderQuantity__c,Name,PORequired__c,ParentId,Phone,PreferredCallTimeTelesales__c,PreferredVisitTime__c,PreviousAccount__c,PricedUnpricedInvoice__c,PrimaryCallDay__c,PrimaryDeliveryDay__c,PrimaryGridNumber__c,PrimaryPaymentMethod__c,PrimaryStartDate__c,RecordTypeId,SeasonalAccount__c,SeasonalEndDate__c,SeasonalStartDate__c,SecondaryCallDay__c,SecondaryDeliveryDay__c,SecondaryGridNumber__c,SecondaryStartDate__c,SeparateLoad__c,ShippingCity,ShippingCountry,ShippingCountryCode,ShippingGeocodeAccuracy,ShippingLatitude,ShippingLongitude,ShippingPostalCode,ShippingState,ShippingStateCode,ShippingStreet,StoreName__c,SupplierRef__c,Symbol__c,Type,aforza__Active__c,aforza__Credit_Amount__c,aforza__Credit_Length__c,aforza__Default_Price_Book__c,aforza__Last_Visit__c,aforza__Operating_Hours__c,aforza__Primary_Contact__c,Parent.Name,PreviousAccount__r.Name,aforza__Default_Price_Book__r.Name,aforza__Operating_Hours__r.Name,aforza__Primary_Contact__r.Name,RecordType.$$DeveloperName$NamespacePrefix$SobjectType
0012z00000CGK5kAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BEST SAVER WINE STORE,false,0012z00000ByXZ6AAN,,,,,,3,5,5M203WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,MANCHESTER,,,,53.442317,-2.271502,M21 0UF,,,525 WILBRAHAM ROAD,BEST SAVER WINE STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5lAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,2022-10-18,10,TARGET STORE,false,0012z00000ByXZ6AAN,,,,,,2,4,4M208TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,SKELMERSDALE,,,,53.541788,-2.764048,WN8 9ER,,,197 BANKSBARN,TARGET STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5mAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,WENSLEY MINIMARKET,false,0012z00000ByXZ6AAN,,,,,,1,3,3M104MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.745662,-2.50028,BB2 1QA,,,75 WENSLEY ROAD,WENSLEY MINIMARKET,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5nAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,TOP WHITEHEADS FOOD LTD,false,0012z00000ByXZ6AAN,,,,,,1,3,3M204MO2,Credit,2022-10-24,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.784641,-2.408709,BB6 7DF,,,73-75 BLACKBURN ROAD,TOP WHITEHEADS FOOD LTD,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5oAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,CARLETON NEWS,false,0012z00000ByXZ6AAN,,,,,,1,3,3M101MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,POULTON-LE-FYLDE,,,,53.853045,-3.004385,FY6 7NH,,,7 POULTON ROAD,CARLETON NEWS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5pAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,THE TOP SHOP,false,0012z00000ByXZ6AAN,,,,,,4,1,1M108TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,RETFORD,,,,53.382574,-1.011937,DN22 8LE,,,STATION ROAD,THE TOP SHOP,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5qAAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,UTILITY STORE,false,0012z00000ByXZ6AAN,,,,,,4,1,1B002TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,ELLESMERE PORT,,,,53.280304,-2.900732,CH65 8BU,,,7 VICTORIA ROAD,UTILITY STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5rAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,DORCHESTER NEWS,false,0012z00000ByXZ6AAN,,,,,,3,5,5M108WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,STOCKPORT,,,,53.371769,-2.140128,SK7 5HA,,,"12 DORCHESTER PARADE, DORCHESTER ROAD",DORCHESTER NEWS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5sAAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,COSTCUTTER,false,0012z00000ByXZ6AAN,,,,,,4,1,1B001TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,WALLASEY,,,,53.411942,-3.034385,CH44 9DG,,,169-171 POULTON ROAD,COSTCUTTER,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5tAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,THIS n THAT CAFE,false,0012z00000ByXZ6AAN,,,,,,3,5,5M202WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,MANCHESTER,,,,53.484517,-2.238152,M4 1EW,,,3 SOAP STREET,THIS n THAT CAFE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5uAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,EARLY TO LATE,false,0012z00000ByXZ6AAN,,,,,,2,4,4M205TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,WIGAN,,,,53.535589,-2.554952,WN2 4ER,,,239 SANDY LANE,EARLY TO LATE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5vAAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,TAL-Y-BON POST OFFICE,false,0012z00000ByXZ6AAN,,,,,,5,2,2B002FR2,Credit,2022-10-21,0128d000001HhauAAC,false,,,,,,,false,CONWY,,,,53.20034,-3.846796,LL32 8SE,,,CONWAY ROAD,TAL-Y-BON POST OFFICE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5wAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,A & R MINIMARKET,false,0012z00000ByXZ6AAN,,,,,,2,4,4M207TU2,Credit,2022-10-25,0128d000001HhauAAC,false,,,,,,,false,NORTHWICH,,,,53.249425,-2.53348,CW8 1JQ,,,18 GREENBANK LANE,A & R MINIMARKET,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5xAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,EVERTON NEWS,false,0012z00000ByXZ6AAN,,,,,,2,4,4M102TU1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,LIVERPOOL,,,,53.442579,-2.965362,L4 5UW,,,83 CITY ROAD,EVERTON NEWS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5yAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,MINA FOOD LEEDS LIMITED,false,0012z00000ByXZ6AAN,,,,,,5,2,2M102FR1,Credit,2022-10-28,0128d000001HhauAAC,false,,,,,,,false,LEEDS,,,,53.802091,-1.526107,LS9 7SU,,,68-70 LINCOLN GREEN ROAD,MINA FOOD LEEDS LIMITED,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK5zAAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BETTER BUY PROVISIONS,false,0012z00000ByXZ6AAN,,,,,,5,2,2M102FR1,Credit,2022-10-28,0128d000001HhauAAC,false,,,,,,,false,LEEDS,,,,53.800856,-1.48584,LS9 0HJ,,,42 SELBY ROAD,BETTER BUY PROVISIONS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK60AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,KUNDOLA GENERAL STORE,false,0012z00000ByXZ6AAN,,,,,,5,2,2M102FR1,Credit,2022-10-28,0128d000001HhauAAC,false,,,,,,,false,LEEDS,,,,53.792933,-1.517254,LS9 8QE,,,144 PONTEFRACT LANE,KUNDOLA GENERAL STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK61AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,W,,,10,PREMIER LUNDWOOD CONVENIENCE STORE,false,0012z00000ByXZ6AAN,,,,,,4,1,1M103THW,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,BARNSLEY,,,,53.559786,-1.43661,S71 5HS,,,339 PONTEFRACT ROAD,PREMIER LUNDWOOD CONVENIENCE STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK62AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,VIVO FOOD & WINE STORE,false,0012z00000ByXZ6AAN,,,,,,4,1,1M103TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,BARNSLEY,,,,53.533089,-1.469821,S70 5BP,,,6 MEADOW VIEW,VIVO FOOD & WINE STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK63AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,SINGA STYLE EXPRESS,false,0012z00000ByXZ6AAN,,,,,,4,1,1M103TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,BARNSLEY,,,,53.556869,-1.477283,S71 1LG,,,20 ELDON STREET NORTH,SINGA STYLE EXPRESS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK64AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,PREMIER SUPER CONVENIENCE,false,0012z00000ByXZ6AAN,,,,,,4,1,1M103TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,BARNSLEY,,,,53.552205,-1.49008,S70 6EB,,,38-40 DODWORTH ROAD,PREMIER SUPER CONVENIENCE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK65AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,RSD SUPERSTORES,false,0012z00000ByXZ6AAN,,,,,,4,1,1M103TH1,Credit,2022-10-27,0128d000001HhauAAC,false,,,,,,,false,BARNSLEY,,,,53.576329,-1.462772,S71 3SZ,,,HADDON ROAD,RSD SUPERSTORES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK66AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,JAYS CONVENIENCE STORE,false,0012z00000ByXZ6AAN,,,,,,4,1,1M203TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,BARNSLEY,,,,53.538163,-1.382846,S73 9ED,,,20 MORRISON ROAD,JAYS CONVENIENCE STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK67AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,PREMIER NEWS FOOD & WINES,false,0012z00000ByXZ6AAN,,,,,,4,1,1M203TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,BARNSLEY,,,,53.579509,-1.379027,S72 7EL,,,77 BRIERLEY ROAD,PREMIER NEWS FOOD & WINES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK68AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,W,,,10,ONE STOP,false,0012z00000ByXZ6AAN,,,,,,4,1,1M103THW,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,BARNSLEY,,,,53.600868,-1.44741,S71 4PX,,,125-127 MIDLAND ROAD,ONE STOP,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK69AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,WALKERS NEWSAGENTS,false,0012z00000ByXZ6AAN,,,,,,4,1,1M203TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,BARNSLEY,,,,53.500562,-1.43878,S74 9AB,,,22-24 HIGH STREET,WALKERS NEWSAGENTS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6AAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,PRAYOSHA GENERAL STORE,false,0012z00000ByXZ6AAN,,,,,,4,1,1M203TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,BARNSLEY,,,,53.50695,-1.42692,S74 0JE,,,221 CEMETERY ROAD,PRAYOSHA GENERAL STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6BAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,GO LOCAL EXTRA,false,0012z00000ByXZ6AAN,,,,,,4,1,1M208TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,CHESTERFIELD,,,,53.233846,-1.385522,S44 5SY,,,96 TOP ROAD,GO LOCAL EXTRA,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6CAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,DEES NEWS,false,0012z00000ByXZ6AAN,,,,,,4,1,1M208TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,CHESTERFIELD,,,,53.258674,-1.407472,S43 1LJ,,,79 STATION ROAD,DEES NEWS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6DAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,DPS LOCAL,false,0012z00000ByXZ6AAN,,,,,,5,2,2M102FR1,Credit,2022-10-28,0128d000001HhauAAC,false,,,,,,,false,LEEDS,,,,53.788672,-1.516984,LS9 0BD,,,139 CROSS GREEN LANE,DPS LOCAL,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6EAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,NEIGHBOURS OFF LICENSE AND GROCERIES,false,0012z00000ByXZ6AAN,,,,,,4,1,1M208TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,CHESTERFIELD,,,,53.25825,-1.434385,S41 8TH,,,4 OCCUPATION ROAD,NEIGHBOURS OFF LICENSE AND GROCERIES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6FAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,BARROWHILL POST OFFICE,false,0012z00000ByXZ6AAN,,,,,,4,1,1M208TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,CHESTERFIELD,,,,53.275448,-1.371639,S43 2NL,,,22 STATION ROAD,BARROWHILL POST OFFICE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6GAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,J.S. MANN & SONS,false,0012z00000ByXZ6AAN,,,,,,4,1,1M208TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,CHESTERFIELD,,,,53.226179,-1.281167,S44 6EL,,,82-84 MOORFIELD AVENUE,J.S. MANN & SONS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6HAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,CROSSWAYS STORES,false,0012z00000ByXZ6AAN,,,,,,4,1,1M208TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,CHESTERFIELD,,,,53.22399,-1.286327,S44 6HQ,,,32 LANGWITH ROAD,CROSSWAYS STORES,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6IAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,J SINGH,false,0012z00000ByXZ6AAN,,,,,,4,1,1M208TH2,Credit,2022-10-20,0128d000001HhauAAC,false,,,,,,,false,CHESTERFIELD,,,,53.200777,-1.394692,S42 5EE,,,2 NEW STREET,J SINGH,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6JAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,2022-10-18,10,FLOWERS BY YVONNE,false,0012z00000ByXZ6AAN,,,,,,3,5,5M001WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,BRIDLINGTON,,,,54.085831,-0.185788,YO15 2QL,,,82 PROMENADE,FLOWERS BY YVONNE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6KAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,W,,2022-10-18,10,TTS UK LTD SKIPSEA VILLAGE POST OFFICE,false,0012z00000ByXZ6AAN,,,,,,3,5,5M001WEW,Credit,2022-10-19,0128d000001HhauAAC,false,,,,,,,false,DRIFFIELD,,,,53.977563,-0.220354,YO25 8SJ,,,MAIN STREET,TTS UK LTD SKIPSEA VILLAGE POST OFFICE,,,,,1000,,01s2z000001T4AJAA0,2022-10-19T11:16:08.000+0000,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6LAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,WOODMAN FORECOURTS LTD T/A WOODMAN SERVICE STATION,false,0012z00000ByXZ6AAN,,,,,,5,2,2M205FR2,Credit,2022-10-21,0128d000001HhauAAC,false,,,,,,,false,LEEDS,,,,53.755244,-1.571177,LS27 8PU,,,DEWSBURY ROAD,WOODMAN FORECOURTS LTD T/A WOODMAN SERVICE STATION,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6MAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,SUNRISE SUPERMARKET,false,0012z00000ByXZ6AAN,,,,,,5,2,2M208FR2,Credit,2022-10-21,0128d000001HhauAAC,false,,,,,,,false,BRADFORD,,,,53.80911,-1.786359,BD9 5EF,,,93 WESTFIELD ROAD,SUNRISE SUPERMARKET,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6NAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,OAKENSHAW NEWS & OFF LICENCE,false,0012z00000ByXZ6AAN,,,,,,5,2,2M207FR2,Credit,2022-10-21,0128d000001HhauAAC,false,,,,,,,false,BRADFORD,,,,53.747453,-1.741211,BD12 7AA,,,846 CLECKHEATON ROAD,OAKENSHAW NEWS & OFF LICENCE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6OAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,MEHRBAN FOOD STORE,false,0012z00000ByXZ6AAN,,,,,,5,2,2M208FR2,Credit,2022-10-21,0128d000001HhauAAC,false,,,,,,,false,BRADFORD,,,,53.802143,-1.780488,BD8 9DZ,,,75-77 WHETLEY LANE,MEHRBAN FOOD STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK6PAAX,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,LILYCROFT ROAD P/O & CONVENIENCE STORE,false,0012z00000ByXZ6AAN,,,,,,5,2,2M208FR2,Credit,2022-10-21,0128d000001HhauAAC,false,,,,,,,false,BRADFORD,,,,53.806925,-1.780388,BD9 5AD,,,25 LILYCROFT ROAD,LILYCROFT ROAD P/O & CONVENIENCE STORE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK50AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,YORK STREET CONVENIENCE STORE OFF LICENSE,false,0012z00000ByXZ6AAN,,,,,,3,5,5M206WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,HEYWOOD,,,,53.593544,-2.215952,OL10 4NR,,,75 YORK STREET,YORK STREET CONVENIENCE STORE OFF LICENSE,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK51AAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,REDDY STORES LTD T/A NISA LOCAL,false,0012z00000ByXZ6AAN,,,,,,5,2,2B002FR2,Credit,2022-10-21,0128d000001HhauAAC,false,,,,,,,false,LLANFAIRFECHAN,,,,53.253083,-3.978061,LL33 0HN,,,VILLAGE ROAD,REDDY STORES LTD T/A NISA LOCAL,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK52AAH,Traders,No,,,,,,,,,false,,,,,,,,,,B,,,,,,,F,,,10,GO LOCAL,false,0012z00000ByXZ6AAN,,,,,,5,2,2B000FR1,Credit,2022-10-28,0128d000001HhauAAC,false,,,,,,,false,CHESTER,,,,,,CH2 1QL,,,WESTON GROVE UPTON CHESTER,GO LOCAL,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK53AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,YOUR CHOICE NO 1,false,0012z00000ByXZ6AAN,,,,,,3,5,5M106WE1,Credit,2022-10-18,0128d000001HhauAAC,false,,,,,,,false,BURY,,,,53.598632,-2.272323,BL9 7LP,,,83 ROCHDALE OLD ROAD,YOUR CHOICE NO 1,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK54AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,HASLOD NEWS,false,0012z00000ByXZ6AAN,,,,,,1,3,3M104MO1,Credit,2022-10-17,0128d000001HhauAAC,false,,,,,,,false,BLACKBURN,,,,53.754256,-2.506403,BB2 6JQ,,,56 REVIDGE ROAD,HASLOD NEWS,,,,,1000,,01s2z000001T4AJAA0,2022-10-20T10:30:06.000+0000,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK55AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,W,,,10,LONDIS,false,0012z00000ByXZ6AAN,,,,,,3,5,5M204WEW,Credit,2022-10-19,0128d000001HhauAAC,false,,,,,,,false,GLOSSOP,,,,53.448395,-1.984934,SK13 0LU,,,18-26 WINSTER MEWS,LONDIS,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
0012z00000CGK56AAH,Traders,No,,,,,,,,,false,,,,,,,,,,M,,,,,,,F,,,10,SILSILA,false,0012z00000ByXZ6AAN,,,,,,3,5,5M205WE2,Credit,2022-10-26,0128d000001HhauAAC,false,,,,,,,false,ROCHDALE,,,,53.619975,-2.146136,OL16 2EZ,,,124-126 RAMSEY STREET,SILSILA,,,,,1000,,01s2z000001T4AJAA0,,,,MOSTON CREDIT CUSTOMERS,,CENTRAL GROUP,,,Outlet;aforza;Account
